id,hotel_name,user,city,date,contrib,help_votes,question
7207,Homewood Suites by Hilton Las Vegas Airport,RissaBeth,"Saint Clair, Missouri",Sep 2021,5,1,Is the pool open year round?
7208,Homewood Suites by Hilton Las Vegas Airport,Gina H,,Feb 2020,,,Is there gambling on site at this hotel? Slots or anything?
7209,Homewood Suites by Hilton Las Vegas Airport,Malcolm F,"Birmingham, United Kingdom",Jul 2019,10,6,Hi We are arriving from the UK and ringing the hotel is a little awkward.Does anyone know if they have courtesy phone in the arrivals hall at T3 Thanks
7210,Homewood Suites by Hilton Las Vegas Airport,Malcolm F,"Birmingham, United Kingdom",Jun 2019,10,6,Can you tell me if the Shuttle bus picks up at T3? If yes is there a courtesy at arrivals? If yes what time does it pick up at T3 I know on the hour from T1 Thanks
7211,Homewood Suites by Hilton Las Vegas Airport,beach2maitai2sunset,Washington,Feb 2019,33,4,Hi I was wondering if you can walk from Homewood Suites to the car rental center? Just wanting to know if there is a safe sidewalk across the overpass? I looked at the satellite on google maps but as I zoomed in it made it harder to tell if one could really safely walk the whole way which looks like it might be what about 1/3-1/2 mile. We have a car rental reserved for the 29th of March but we might come in on the 28th in the evening and so we would just do the hotel shuttle from the airport to the hotel. But then next day on the 29th we would need to get our car rental. We just want to make sure it would be a safe walk.
7212,Homewood Suites by Hilton Las Vegas Airport,Therat1964,"Birmingham, United Kingdom",Oct 2017,5,4,Are there rooms that have a view of the runways so you watch planes take off or land
7213,Homewood Suites by Hilton Las Vegas Airport,Amber W,"Bakersfield, California",Jun 2017,1,,Do you still have park and fly? We parked last year and stayed at the night we returned. I am an Honors member
7214,Homewood Suites by Hilton Las Vegas Airport,Gwendolyn W,,Mar 2017,2,2,Is the complimentary breakfast served everyday including the weekend?
7215,Homewood Suites by Hilton Las Vegas Airport,prashantmandawat,"Charlotte, North Carolina",Mar 2017,6,7,Does the hotel providw free back and forth shuttle to the strip? also we will be arriving late by midnight so will the hotel provide shuttle from airport at that time
7216,Homewood Suites by Hilton Las Vegas Airport,DebC1974,"Glastonbury, Connecticut",Aug 2016,96,9,How close is the hotel to the car rental areas? We'll be picking up our vehicle before heading to the hotel.
7217,Homewood Suites by Hilton Las Vegas Airport,Icdfood,"Maplewood, New Jersey",Jun 2016,10,2,Is the shuttle to the airport free? What restaurant options are there after 8 pm for an adult and child ?
7218,Homewood Suites by Hilton Las Vegas Airport,dallasite2016,"Dallas, Texas",May 2016,16,4,How late is the manager;s reception dinner being served? Our plane arrives at 8:00.p.m. We still have to wait for our luggage. Do we need to find dinner somewhere else or dinner will still be available when we arrive at about 8:30-9:00?
7219,Homewood Suites by Hilton Las Vegas Airport,Alwayzalady30,Indiana,Mar 2016,68,42,"We are planning a trip in May. The website says that there is a shuttle to/from the airport & strip. I noticed that the airport puck up times are on the hour, could someone confirm if this is the same for shuttling to the strip and if so what hours. Thank you in advance for any help."
7220,Homewood Suites by Hilton Las Vegas Airport,729travelisfun,Arvada,Nov 2015,36,5,Are there ground floor rooms that are accessible directly from the parking lot without having to enter through the lobby?
7221,Homewood Suites by Hilton Las Vegas Airport,thuryolivar,"Natal, RN",Aug 2015,1,,I am arriving next tuesday at 9 o clock am from chicago. How can I get the free shuttle to the hotel?: should I ask first or confirm with this question right now or there is a spot where I cound easily find the shuttle van? Can you keep the luggage until the check in time? thank you. Augusto costa/fatima/Yuan.
7222,Homewood Suites by Hilton Las Vegas Airport,mcs500,"Bracknell, United Kingdom",Jun 2015,1,,Does the airport shuttle run to a timetable or do you have to phone when you arrive at the airport?
7223,Homewood Suites by Hilton Las Vegas Airport,mommytoamy,"Redlands, California",Jan 2015,40,36,I am considering booking one night for my husband because his conference hotel does not have availability the first night. Are there any restaurants within walking distance from the hotel? Also how long of a taxi ride will it be the next morning to the Palazzo? Thx for the help.
7224,Homewood Suites by Hilton Las Vegas Airport,24lotsoftravel,"madison, wi",Nov 2014,50,12,It says that there are beverages and food on weekdays in the evening. Anyone been there for that?
7225,Homewood Suites by Hilton Las Vegas Airport,Fernanda A,,Oct 2019,14,3,Good afternoon! I will be staying at the Homewood Suites by Hilton Las Vegas Airport on November 5th and I would like to know if the hotel receives an online purchase order? Thanks
7226,Homewood Suites by Hilton Las Vegas Airport,Peter G,"Lidkoping, Sweden",Mar 2018,9,,I read about the free airport transfer. How do I find the bus? Do I need to book in advance? How do I book? Thanks!
7227,Homewood Suites by Hilton Las Vegas Airport,Kerstin O,,Jan 2018,1,1,Is it possible to open the windows in the guest Roms?
7228,Homewood Suites by Hilton Las Vegas Airport,Herbert R,"Ungenach, Austria",Dec 2017,228,8,"Hi, what are the opening hours of the pool, especially in the summer ?"
7229,Residence Inn by Marriott Las Vegas Convention Center,angie l,,Jul 6,,,What about I work there what do I say if I want a hotel there
7230,Residence Inn by Marriott Las Vegas Convention Center,merlinda_trias,"Milpitas, California",Mar 2019,183,80,Just want to check their breakfast time? What time is the start of the breakfast? Need to know if it's already open before we joined the Canyon tours.
7231,Residence Inn by Marriott Las Vegas Convention Center,denisbourbeau,"Swanton, Vermont",Feb 2019,1,,"Can the windows be opened and if so, do they have screens?"
7232,Residence Inn by Marriott Las Vegas Convention Center,shannon M.,"Louisville, Kentucky",Oct 2018,96,39,Is there a fee for parking?
7233,Residence Inn by Marriott Las Vegas Convention Center,Jessie E,"Minneapolis, Minnesota",Oct 2018,35,9,"Hello, could anyone tell me if the pool is year round, and if they have a hot tub? Thanks!"
7234,Residence Inn by Marriott Las Vegas Convention Center,clare112012,"Kuala Lumpur, Malaysia",Jun 2018,46,54,someone mentioned the hotel will be remodel this summer. is it ongoing ? or is not ? thank you
7235,Residence Inn by Marriott Las Vegas Convention Center,Caliigrlx3,,Mar 2018,87,28,Is this close to the monorail stop? Is it safe/easy to get there? From memory I believe this hotel is across the street from the monorail stop.
7236,Residence Inn by Marriott Las Vegas Convention Center,Ricardo C,,Dec 2016,,,"Traveling with 3 small pets ,3-4 lbs ea. Is this acceptable, & what is the fee per each pet?"
7237,Residence Inn by Marriott Las Vegas Convention Center,Helen F,London,May 2015,35,4,"Hi, I am looking for come with my sister, but we don't want to share a king bed. Do any of your rooms have 2 queen/double beds. We are too old for a sofa bed!"
7238,Palms Place,nikki h,"Perth, Australia",Nov 2019,121,12,How long is the walk to the strip and is it safe to walk back at night?
7239,Palms Place,miacho13,"Port Pirie, Australia",May 2018,38,9,Hi. Does this accommodation have a balcony?
7240,Palms Place,Jennifer,"Evansville, Indiana",Oct 2017,15,2,What companies do you have to book through to get balcony access.
7241,Palms Place,K D,Ohio,Sep 2017,106,33,Hi-- Did you book directly thru Palms Place or another agency? I am trying to avoid the 3rd party nightmares I've read from folks that seemed to have booked outside of the actual hotel. There were numerous reports of poor service and rooms not being cleaned properly.
7242,Palms Place,Tbone,,Jul 2017,37,40,are there free self parking covered garage at Palms Place for hotel guests. thanks
7243,Palms Place,chicagotravelchick,"Dallas, Texas",Jul 2017,71,63,What time does the pool close? Thanks!
7244,Palms Place,chicagotravelchick,"Dallas, Texas",Jul 2017,71,63,"What is nearby to walk to? Is there a liquor store, or Walgreens or Cvs? Thanks."
7245,Palms Place,chicagotravelchick,"Dallas, Texas",Jul 2017,71,63,Are you able to bring food or drinks from the hotel restaurants into the pool area?
7246,Palms Place,chicagotravelchick,"Dallas, Texas",Jul 2017,71,63,Are you able to bring food or drinks from the hotel restaurants into the pool area?
7247,Palms Place,James M,,Jun 2017,4,3,Have an option to stay at one of the two towers. Which tower had the better rooms? Reading a description of the rooms hard to decide.
7248,Palms Place,CiCi G,Washington,Mar 2017,51,19,Is there a pullout sofa in the suites?
7249,Palms Place,hotcop48,"Breckenridge, Minnesota",Mar 2017,,,Is there a separate registration/check in desk for the Palm's Place?
7250,Palms Place,DiDi,"Regina, SK",Feb 2017,30,28,Do Palms Place guests have free access to the Palms Pool and Dayclub also?
7251,Palms Place,Cynthia-May S,"Columbus, Ohio",Nov 2016,,,What is your age policy for renting a room?
7252,Palms Place,Patti M,,Sep 2016,,,What is the name of the suite on the 56th floor with a jacuzzi on the balcony and how much is the average cost per night?
7253,Palms Place,D'meka S,,Jul 2016,3,,how expensive is this room Thursday - sat check out Sunday?
7254,Palms Place,kaivucis18,"Riga, Latvia",Jul 2016,,,How can I book suite from owner to have room with open balcony?
7255,Palms Place,J Cannady,"Baltimore, Maryland",Apr 2016,3,1,"Does anyone have any size reference for the soaking tub in the One Bedroom suite? Planning a proposal to a large man, 6'4 & 280, who can't really 'soak' in most bathtubs. Thanks for any info!"
7256,Palms Place,WeL0veT0Travel_2012,"Longview, Washington",Apr 2016,1,2,"Will staying at the Palms Place give us the same benefits as staying at the Palms Hotel, such as free entrance to the Ghost Bar and the pool parties at the Palms?"
7257,Palms Place,TuereL,"Columbia, Maryland",Jan 2016,17,6,What are pros and cons of booking palms place through private owner instead of through hotel itself?
7258,Palms Place,Lashon C,,Jan 2016,1,2,This is going to be my first trip to Las Vegas and I have reserved to stay at this hotel to celebrate my fifth year wedding anniversary. I would really hate to be disappointed so what do I need to look out for. Will the pool area be open? Is there a heated pool? Do the hotel have a hot tub for the guest that's not a fee? How far is the hotel from the strip? Do the hotel shuttle pick up there guest from the airport? What is the $28 resort fee for? Will I have to pay additional deposits is my room is already paid for besides the resort fee? I need to know if I need to cancel my reservation?
7259,Palms Place,Rachel H,,Nov 2015,,,Is the pool closed in late November?
7260,Palms Place,MissBBH,"Atlantic City, New Jersey",Nov 2015,32,44,What is included in the kitchenette? Is there coffee and coffee filters or do we have to bring it with us? Are there shampoos in the bathroom? And does the $25 facility fee include the spa?
7261,Palms Place,John1954748,"Glasgow, United Kingdom",Jul 2015,32,52,My wife and I are going to Las Vegas for the first time in october and finding it quite confusing and sometimes expensive I noticed you stayed at the palms and booked it through an owner would you recommend this and if you do could you give me a contact name and number thanks
7262,Palms Place,ellaxcx,,Jul 2015,,,"Does anyone happen to know the rates for the Barbie suite? I am having a hard time tracking them down for our girls weekend, also has anyone stayed in it that might have some feedback?"
7263,Palms Place,stevewNj,stevewnj,Apr 2015,145,7,Does the pool at palms place have cabanas or are they just at the palms pool? If they do have them at palms place does anyone the cost thanks
7264,Palms Place,stevewNj,stevewnj,Apr 2015,145,7,What is the pool at palms place like. Does it get crowed will be going in August thanks
7265,Palms Place,Suzchefbiz,"Brewster, New York",Mar 2015,1,,Will my credit card be charged when I make my reservation ?
7266,Palms Place,Santana S,"Chandler, Arizona",Feb 2015,,,Hi...I'm currently looking for a hotel to stay for my birthday in november and we like to stay somewhere new when we go. I usually stay on the strip but this hotel looked super nice in comparison...but my hesitation is how far this is from the strip. Does anyone know if there is a shuttle service from the hotel to the strip and if it runs all hours etc. Thanks!!!
7267,Palms Place,lb4ally,"Elkhart, Indiana",Feb 2015,35,4,Is it a long walk to the pool?
7268,Palms Place,Cali Sunshine Travels,"Santa Barbara, California",Jan 2015,12,2,Can anyone tell me if the pool at Palms place is open today?
7269,Palms Place,Stephanie B,"Wausau, Wisconsin",Dec 2014,17,9,"How many pools are there? Indoor or outdoor? Are they open year round? If not, are they open in April?"
7270,Palms Place,Trisha S,"Whidbey Island, Washington",Dec 2014,174,65,"I have booked a 1 bedroom suite in Jan 2015, I read somewhere after booking, that you cannot go out on the balconies, is this true???"
7271,Palms Place,D2SweetVI,"Coconut Creek, Florida",Oct 2014,4,1,"I know everyone's experience is different and some people over-exaggerate, but I'm a little concerned about the reviews about rooms being in poor condition and management's response when asked to resolve the issue being not so great. My fiance and I celebrating our engagement and we really want to have a good time. I'm just wondering if I should be worried. We are staying in a studio suite. Any suggestions on what we should request? I read that strip view is the best, but those rooms have the most wear and tear. We just want to be comfortable."
