hotel_name,location,wrote,rating,title,comment
Cala Di Volpe Boutique Hotel,Chile,September 2018,4,Correcto y acogedor,"Muy buena ubicación para caminar por La Rambla y lugares cercanos para salir de noche. Muy buena habitación, linda vista, espacio y limpieza. Desayuno muy bueno. Sólo un detalle en la ducha, ya que el rociador o bien era muy viejo o estaba descompuesto, y no caía en forma de lluvia."
Cala Di Volpe Boutique Hotel,Chile,September 2018,4,Muy bueno,"Me encanta la ubicación del hotel. Bajar a desayunar con esa vista es un placer! Muy bueno el servicio, en general Cada vez que voy a Montevideo, desde hace años, elijo Cala Di Volpe. Comparado con años anteriores, he observado que se han deteriorado algunos detalles importantes como por ejemplo, la copa de bienvenida y la la variedad en la oferta del desayuno. Por lo demás, todo muy bueno."
Cala Di Volpe Boutique Hotel,Chile,September 2018,5,Impecable!!,"El hotel es precioso, muy tranquilo y muy bien cuidado. La ubicación es excelente, sobre la rambla, en una zona muy linda y tranquila; cerca del centro comercial y medios de transporte a mano. La habitación estuvo muy cómoda y bien equipada. Buenos detalles de atención, y el personal es muy amable. Muy rico el desayuno. Para no perderse: el servicio de té buffet. Increíble y riquísimo!!!!!! Hotel recomendable 100%"
Cala Di Volpe Boutique Hotel,Chile,September 2018,4,Un muy agradable lugar.,Excelente servicio. Orden y limpieza notable. Atención esmerada. Servicio a la habitación rápido y atento a mis necesidades. Las oportunidades en que llegué de madrugada no tuve ninguna demora para llegar a mi habitación. Volveré sin duda a alojarme
Cala Di Volpe Boutique Hotel,Chile,September 2018,5,Acogedor,"El staff es muy atento y gentil. En las veces que he estado alojado, me agradó mucho la atmosfera tranquila y ausencia de ruidos,lo cual es muy importante para mí. Es un hotel que se preocupa muchísimo por los detalles de limpieza y orden. La conexión a internet es bastante buena."
Cala Di Volpe Boutique Hotel,Chile,August 2018,5,Todo excelente,"La ubicación sobre la rambla a pasos del río con una vista hermosa y un lugar precioso para caminar o correr, el servicio, el personal, el desayuno super completo, la vista de la habitación y del gimansio, todo excelente."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",August 2018,4,Llegamos muy tarde en la noche y nos recibieron muy amables y sin contratiempos...muy buena predisposicion.,"Nuestra habitación muy confortable. Supero mis expectativas. Buena vista, con buena temperatura. El aseo diario adecuado , con reposición de las cosas del baño a diario. Siempre toallas limpias y secas. Muy amable la mucama Laura."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",August 2018,5,Excelente lugar y atención,"Definitivamente me encantó, está ubicado en la rambla, por tanto puedes salir a caminar desde el hotel. La pieza muy cómoda. Comida gourment a 5 minutos desde el hotel. Facilita servicios adicionales, como por ejemplo bicicleta, notebook, que no encuentras en otros hoteles. Vinimos a pasear y celebrar el cumpleaños de mi esposo y le dejaron un vino y una tarjeta en la habitación. Muy recomendable!!"
Cala Di Volpe Boutique Hotel,"Providencia, Chile",August 2018,5,Acogedor,"El Cala es un hotel muy acogedor, la ubicación es excelente y vista inmejorable. Del personal solamente puedo decir que son súper amables, siempre atentos a nuestras necesidades; el desayuno muy completo, lindo lugar para tomar el té. La habitación muy cómoda. Gracias x las atenciones."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",August 2018,4,Uruguay de ensueño,"El personal del hotel, cálido y amable, contrastó con el gélido clima de Montevideo. Una maravilla de personal en todos sus ambientes. Desayuno podría mejorar. Las habitaciones cómodas y cálidas. Hotel boutique para familias."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",July 2018,3,"La habitacion no fue lo que esperaba, pero la atencion es muy buena","Reserve una suite ejecutiva y la habitacion que me dieron no fue como muestran las fotos. Tenia solo dos ventanales con vista lateral al rio. Una mañana no habia agua, lo cual fue solucionado dos horas despues. Buen desayuno y muy buena atencion de todos."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",July 2018,5,Mi casa en MVD,"No quiero ponerme pesada con el tema de la reseña, lo único que les quiero decir es que, El Cala es una opción muy pero muy buena en MVD. Los servicios y el equipo del hotel son de calidad lo que acompañado con la propuesta gastronómica y el equipo hacen de este lugar mi casa en la ciudad . No pueden dejar de conocerlo ."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",July 2018,5,Invitación a disfrutar,"El hotel ofrece una cálida atención de todo el personal, que te hacen olvidar el viento rioplatense que te recibe en su entrada. El desayuno es inmejorable y las habitaciones son muy cómodas. Muy buena relación precio calidad, vale la pena alejarse unos metros del centro histórico de la ciudad."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",June 2018,5,EXCELENTE,"Excelente Hotel Boutique- Muy buena ubicacion , con excelente vista al mar- Personal muy amable- Restaurant/Desayunador con hermosa vista y muy buena calidad- Habitaciones comodas y confortables- Muy buena limpieza en habitaciones y en todo el hotel- La verdad es que nos gusta mucho.-"
Cala Di Volpe Boutique Hotel,"Providencia, Chile",June 2018,4,Algunos dias en Montevideo,"El hotel en general y el servicio están acorde al precio y a los publicitado. En nuestra estadía hubo convenciones. La vista al mar de las habitaciones y de la rambla es muy linda. Un solo detalle en contra (que no tiene que ver con el hotel pero está relacionado): fuimos al restorán Glück, que es recomendado por el hotel,y tuvimos problemas con la cuenta. Por ser jocosos, podríamos decir que el cambio de moneda tuvo un leve incremento esa noche a favor del dueño del establecimiento."
Cala Di Volpe Boutique Hotel,"Providencia, Chile",May 2018,5,Excelente atención recibida por todo el personal del hotel,"La habitación excelente, muy buena vista y relación entre precio y calidad. las habitaciones standard tienen vista lateral al agua y los corners tienen vista abierta. El desayuno muy completo y la atención general del hotel excelente."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",July 2017,5,Muy linda vista,"Un hotel muy lindo antiguo pero con un cuidado especial! Con un excelente resto y vista al mar! Excelente su ubicación, para poder caminar sobre la rambla y disfrutar de su vista! Tiene un jacuzzi en una planta alta donde se puede disfrutar de la vista al mar. Muy buen desayuno."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",May 2018,5,Excelente,"La habitación súper cómoda (nos dieron dos camas), el baño impecable y con buen shampoo y jabón (suelo llevar el mío pero esta vez me pareció de buena calidad todo así que me animé a usarlos y no me arrepiento), el desayuno es buenísimo y en la mejor zona de Montevideo. Nada más que pedir! Volveremos!"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2018,4,hotel boutique,"Un muy buen hotel con excelente vista y ubicación, a un precio muy razonable , Al tener menos habitaciones es mas cálido en atención y servicio, Muy recomendable ,,solo tengo para criticar que el jacuzzi no estaba en funcionamiento por estar al descubierto y el tiempo no era bueno en ese momento,,,con poco lo solucionaran, seguro"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2018,5,"Excelente, muy recomendable !","Como de costumbre este hotel no defrauda, tiene una excelente ubicacion frente a la rambla, incluso la zona es perfecta, tranquila y cerca del shopping ! El hotel esta impecable, es la tercera vez que me alojo en el mismo, el personal es muy amable y siempre atento para resolver cualquier duda que uno tenga ! El desayuno es completo y las cosas que tienen son exquisitas, el personal pasa por las mesas para servir el cafe y siempre estan atentos y te preguntan si queres mas ! El servicio de las habitaciones tambien es muy bueno y estan limpias y bien mantenidas, lo unico criticable son las duchas que estan viejas y no tiran bien agua, pero el resto esta perfecto el hotel ! El wifi no lo use asique no puedo informar si la velocidad era buena o no ! Me aloje dos noches y volveria"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2018,5,Un muy buen Hotel,"Llegamos a Uruguay un grupo de 8 amigos nos alojamos en este muy buen Hotel cercano a lugares atractivos ,disfrutamos de su muy buena comida ya que poseen servicio de Restaurante. Conocimos Punta del Este ,pasamos a Piriapolis y a Colonia del Sacramento"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2018,4,Excelente atención,"El hotel es muy agradable, la atención del personal impecable, todos muy predispuestos y amables, está ubicado en una excelente zona, con vista al Río y pocas cuadras del shopping de Punta Carretas y locales gastronomicos variados, el desayuno es muy completo, el restaurante es un poco costoso respecto a otros de la zona pero de excelente calidad, aunque su gran deficiencia a mi juicio es la falta de variación en la carta, un menú algo acotado para estadias prolongadas. Dos cuestiones a observar, la cochera es extremadamente pequeña, se necesitan muchas maniobras para el estacionamiento, y las camas con colchones extremadamente duros. Los únicos defectos de este encantador hotel. Volveré seguramente."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",March 2018,5,Un lugar Excelente!!,"Hotel Cala di Volpe en Montevideo, ubicado frente a la Rambla con una vista excelente, desde la entrada al hotel y hasta en el mas minimo detalle existe una preocupacion y atencion por el pasajero destacable en todo sentido, nos hicieron sentir como en un hotel 5 estrellas, definitivamente volveremos!"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2018,4,Excelente ubicación en una de las zonas más bonitas de Montevideo y atención de todo el personal.,"Estuvimos en Semana Santa. La ubicación del hotel en plena Rambla Gandhi es excelente en una de las zonas más bonitas de la ciudad con centro comercial de Punta Carretas a pocas cuadras y diversidad de restaurantes en la zona. Muy buena la atención del personal de recepción ,conserjería, restaurante y house keeping. Una atención para resaltar fueron unos chocolates de bienvenida y un huevo de Pascuas relacionado con la fecha, acompañado por una nota de la gerencia. Muy bueno el desayuno. Los cuartos no son muy amplios pero confortables. Para mejorar, el restaurante debería estar funcionando los domingos por la noche. Una pareja con un bebe quería cenar y no pudo hacerlo en el hotel y tampoco había Room Service ese día"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",February 2018,4,El mejor Hotel para disfrutar Montevideo,"Ya nos hospedamos dos veces en este hotel boutique y la verdad es muy recomendable , tanto por las habitaciones , la ubicación , tranquilidad y el desayuno .- Además esta en una de las zonas mas lindas y seguras de Montevideo .-"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",March 2018,5,"Lujo, comodidad, y excelente atención. Volveremos!!","Desde el desayuno super rico con delicias locales tales como el meloncito uruguayo, hasta la calidez de la excelente gente que atiende en la mesa de entrada, atenciosa, sonriente y siempre predispuesta, el Cala Di Volpe es una opción super recomendable, cerca del shopping Punta Carretas y algunos otros bolichitos copados para comer."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",March 2018,5,Muy recomendable!!,"Hotel boutique muy bien ubicado, nos tocó una habitación con vista al río / rambla, hermosísima. Cerca del shopping Pta. Carretas y de una linda zona gastronómica. Muy buena atención del personal y un excelente desayuno. Vale la pena<!!"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",March 2018,3,Buena ubicación,"La atención del personal es muy buena, son muy amables. El desayuno es muy completo. la ubicación muy buena. Prestan servicio de bicicletas que está muy bueno. Pero por otro lado son piezas muy ruidosas, se escucha todo en la noche de la calle, también fue como que dormíamos con los de la habitación de al lado, se escuchaba TODO lo que conversaban. Las instalaciones son muy antiguas, les falta modernizarse un poco, ya que se ve a mal traer."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",May 2017,5,Excelente hotel,La verdad como su nombre lo dice es un hotel boutique. Pedí la habitación que está sobre la esquina y tiene vista a la calle y al rio. Una vista increíble. La habitación es con mucho espacio y buena decoración. El desayuno es abundante. La atención muy profesional.
