id,hotel_name,user,city,date,contrib,help_votes,question
7515,Residence Inn by Marriott Miami Beach South Beach,Carolina V,"San Miguel de Tucuman, Argentina",Feb 2017,,,Can i send a package to the hotel? is it free? with how much anticipation to my arrival can i send it? please let me know!
7516,Residence Inn by Marriott Miami Beach South Beach,Ricardopassos,"Salvador, BA",Mar 2016,5,1,O estacionamento é gratuito?
7517,Venezia Hotel,UncleDoc79,"Palmetto Bay, Florida",Jul 10,2,4,"Hi. I read about ""attached bathroom"" in this hotel. What does it mean? Is it private?"
7518,Venezia Hotel,Melissa D,Massachusetts,Jun 2020,,,Do you guys have free parking?
7519,Venezia Hotel,jmarx133,"Paris, France",Jan 2020,13,13,Do you have any handicap rooms fir March 8th. Thanks Jim marx
7520,Venezia Hotel,knackeredmumjourneys,"East Bridgford, United Kingdom",Oct 2019,4,2,Is there a pool? Thanks
7521,Venezia Hotel,virginia a,,Mar 2022,,,Tiene sala de gimnasio?
7522,Venezia Hotel,aRocio,"Buenos Aires, Argentina",Sep 2021,8,20,HI! How much is the parking? Are you near the beach?
7523,Venezia Hotel,Estefania L,,May 2021,4,,"Hola, es posible abonar la estadía con cash al llegar al hotel con una reserva sin pago por adelantado de booking?"
7524,Venezia Hotel,SugarRy11,"Zurich, Switzerland",Dec 2019,114,72,Do they have multiple sun chairs on the rooftop or only 2?
7525,New Point Miami Beach Apartments,Lauren Reid,"Sturgis, Michigan",Mar 2020,,,What extra fees are there
7526,New Point Miami Beach Apartments,Alemni DeJesus,"Sleepy Hollow, New York",Sep 2019,,,Do you have shuttle service from the airport to the hotel ?
7527,New Point Miami Beach Apartments,Barbra A,"Bristol, New Hampshire",Nov 2016,,,What time is check in and check out?
7528,New Point Miami Beach Apartments,Lourdesgarrido,"Key West, Florida",May 2016,11,4,How big is the restaurant. How many people can you accommodate for a family reunion?
7529,New Point Miami Beach Apartments,Barbra A,"Bristol, New Hampshire",Mar 2016,,,"Do you have shuttle service from the airport, and/or to the Port of Miami?"
7530,New Point Miami Beach Apartments,Vic V,"Austin, Texas",Jul 2015,,,"I will be traveling with my spouse and two kids (8 & 3 yrs old). Does this condo/apt have a double bed room for reservation? Thanks, Victor."
7531,New Point Miami Beach Apartments,kedwag,dekalb,Mar 2015,75,18,how far are the nearest clubs or a good place to hang out at night?is it safe to walk the beach at night in front of new point miami apartments 5445 collins ave?
7532,New Point Miami Beach Apartments,grasar,"Buenos Aires, Argentina",Sep 2019,1328,69,"buen dia, queria saber si hay posibilidad de dejar las maletas al retirarse de la habitacion hasta salir para tomar el vuelo sera del check out hasta las 18h"
7533,New Point Miami Beach Apartments,fciccioli,"Pilar, Argentina",Apr 2019,2,8,después de comprar por expedida leo que aparte cobran 200 doláres X estadia eso está con lo que yo pagué o parte cobran eso. y el parking es gratuito o no
7534,New Point Miami Beach Apartments,Gigo L,"Buenos Aires, Argentina",Aug 2018,33,12,Hola!! Les consulto ya que las opiniones son completamente distintas. El parking es gratuito o cobran u$s25 x día? Cobran por recibir paquetes? Gracias
7535,New Point Miami Beach Apartments,NatalitaLC,"Buenos Aires, Argentina",Feb 2018,2,2,Hola Julia! El alojamiento brinda sillas de playa? O hay alguna forma de pagarlo aparte? Gracias !
7536,New Point Miami Beach Apartments,Esteban D,,Dec 2017,,,Hola quisiera saber la recepcion de paquetes tienen algun recargo? Saludos
7537,New Point Miami Beach Apartments,mirta212,"Province of Buenos Aires, Argentina",Nov 2017,6,1,Primero el estacionamiento es gratuito y además cobran un impuesto diario y el resort free de ser así quiero saber los costos diarios del impuesto y del resort free gracias espero rpta
7538,New Point Miami Beach Apartments,cilarregui,"Buenos Aires, Argentina",Nov 2017,86,30,Al reservar 1 habitación penthouse y tener 2 autos alquilados. El parking me incluye a los dos autos? Gracias
7539,New Point Miami Beach Apartments,Anabella P,,Oct 2017,,,"Hola! Vamos a Miami el 27 de Nov hasta el 6 de diciembre, quiero alquilar el estudio con vista al mar y balcón, tiene anafe, kitchenette? O solo microondas? El gimnasio tiene horario de uso? Muchas gracias, espero su rta así reservo"
7540,New Point Miami Beach Apartments,Vero M,,Sep 2017,4,,hola alguien me puede decir si despues del huracan irma el hotel new point esta habilitado ya que tengo que viajar y parar ahi y no me puedo comunicar con el hotel.gracias
7541,New Point Miami Beach Apartments,Thayse C,"Sao Paulo, SP",Aug 2017,,,"Eles recebem encomendas? Se sim, quanto cobram por caixa??"
7542,New Point Miami Beach Apartments,Jenny A,,Aug 2017,,,Is the Carparking for free
7543,New Point Miami Beach Apartments,610gladysp,"Buenos Aires, Argentina",Jul 2017,104,,si tienen disponibilidad para el 13 de agosto al 19 y como puedo reservar
7544,New Point Miami Beach Apartments,Teruo S,"Sao Paulo, SP",Jun 2017,4,,"Bom dia fiz uma reserva aí e mandei dois emails pra vcs pedindo quarto conjugado e fazendo umas perguntas,já se passaram 4 dias e ninguem responde!!Como faço para vcs me responderem??????"
7545,New Point Miami Beach Apartments,N5604SZpaula,"Buenos Aires, Argentina",Jun 2017,1,,HolA Hay sillas en la playa? Cuál es el costo? Gracias!!!
7546,New Point Miami Beach Apartments,Teruo S,"Sao Paulo, SP",May 2017,4,,Oi gostaria de saber quanto é a taxa de resort.E é por pessoa??Paga no local??
7547,New Point Miami Beach Apartments,Marcio A,,May 2017,1,,"I reserve a room ""Studio with Ocean View"". This room have a full kitchen with a stove or only a electric stove? Thanks a lot"
7548,New Point Miami Beach Apartments,Marcio A,,May 2017,1,,The rooms have a stove?
7549,New Point Miami Beach Apartments,Hernan S,"Province of Buenos Aires, Argentina",May 2017,52,64,La Suite con balcon tienen frigobar o heladera?
7550,New Point Miami Beach Apartments,claudio,"Buenos Aires, Argentina",Apr 2017,32,7,"Hola personal del hotel, podrían indicarme si todas las habitaciones tienen espacio de cocina con utensilios y electrodomésticos como microondas y nevera. Saludos. Claudio."
7551,New Point Miami Beach Apartments,Patricia U,"Buenos Aires, Argentina",Mar 2017,83,6,"Hola! El cobro de la recepción de los paquetes, es por paquete o en general por mandar algo? Gracias!"
7552,New Point Miami Beach Apartments,cavecaes,"Central Argentina, Argentina",Feb 2017,,,"Hola, me gustaría saber si reciben pedidos de Amazon y si tiene algun costo, gracias!"
7553,New Point Miami Beach Apartments,lumadas,,Jan 2017,106,46,salve vorrei sapere come arrivare dall'aeroporto internazionale al vostro albergo e se ci sono delle tariffe fisse per il taxi .grazie
7554,New Point Miami Beach Apartments,Candela C,"Tandil, Argentina",Nov 2016,26,21,"Hola a todos! alguno reservó el New Point por Despegar? Me dice que es precio final, pero no estoy segura si está incluido el tax (14%) y los U$S25 diarios que cobra el hotel. Dependiendo de eso conviene Despegar o reservarlo directo al hotel. Y otra pregunta si alguno sabe cuánto te cobran por Early Check-in. Estuve hace dos años en el New Point y fue una muy buena experiencia! Muchass gracias por su ayuda!! Saludos!! Candela"
7555,New Point Miami Beach Apartments,Claudia Lilia F,,Nov 2016,,,Hola quiero saber si el parking es de pago. Gracias!
7556,New Point Miami Beach Apartments,Pipipipipipipipipipi,,Nov 2016,,,"Buenas tardes, quiero q me informen costo de la habitación y costos adicionales. Es decir q me informen el precio final por la estadía para dos personas de 7 noches del 1 de abril al 8 de abril de 2017 Finalmente q le jmformen si el estacionamiento es gratuito. Muchas gracias."
7557,New Point Miami Beach Apartments,Alvaro,Ciudad de la Costa,Oct 2016,146,13,"Hola. Aparte de lo que pagaste con la tarjeta de crédito, te cobraron alguna extra que no sabias que te iban a cobrar? Gracias. Alvaro"
7558,New Point Miami Beach Apartments,Denise F,,Oct 2016,,,Boa noite! O hotel disponibiliza guarda sol e cadeiras de praia? Esses itens estão inclusos na taxa do resort? Obrigada!
7559,New Point Miami Beach Apartments,martinpuc,"Buenos Aires, Argentina",Sep 2016,6,3,"Buenas tardes, quisiera saber si reciben compras online de Amazon y si tiene un cargo por cada paquete. Gracias. Martin"
7560,New Point Miami Beach Apartments,nattyhern78,"Buenos Aires, Argentina",Sep 2016,30,1,Hola! Tengo una reserva para 3 noches en Marzo 2017. Mi consulta es si reciben paquetes? Cuanto tiempo antes de mi llegada debo mandarlo? Que dirección debo colocar? Gracias!
7561,New Point Miami Beach Apartments,Graciela S,,Aug 2016,,,Por favor podrían decirme la distancia al Dolphin Mall y al puerto donde salen los crucero Royal Caribbean? Muchas gracias
7562,New Point Miami Beach Apartments,Ana Carolina S,"Sao Paulo, SP",Aug 2016,41,63,Boa noite pessoal! Só confirmando o que eu li: a taxa de resort é 20$ por dia? Vou ficar 7 dias então seriam 140$ no total?? Obrigada!
7563,New Point Miami Beach Apartments,Gabriela L,"Santos, SP",Jul 2016,56,10,Cobram taxa de resort? De quanto por dia?
7564,New Point Miami Beach Apartments,Cami C,"Santiago, Chile",Jun 2016,195,78,Tienen reposeras en la playa?
7565,New Point Miami Beach Apartments,pablo3593,"San Justo, Argentina",Jun 2016,45,7,"Hola, buen día. Quisiera saber si puedo enviar paquetes de compras por Internet una vez realizada mi reserva?? Tiene algún costo? Existen cargos adicionales una vez que llega el paquete al hotel? Muchas gracias. Saludos!"
7566,New Point Miami Beach Apartments,sandralbr,,Mar 2016,,,"Hola hay lavarropas ya que viajó con trillizos de 2 años, gracias!"
7567,New Point Miami Beach Apartments,MSBBUE,"Buenos Aires, Argentina",Feb 2016,48,20,Hola! Ya hice mi reserva en el hotel para abril 2016. Quería saber la dirección exacta que debo poner para recibir envíos de compras por internet. Saludos!
7568,New Point Miami Beach Apartments,Alvaro,Ciudad de la Costa,Nov 2015,146,13,Se consigue en el hotel agua caliente para el mate???
7569,New Point Miami Beach Apartments,Schnute_82,"Berlin, Germany",Nov 2015,28,12,"Hello, what about parking? How mich is it?"
7570,New Point Miami Beach Apartments,Maximo_Haedo,Haedo,Oct 2015,107,22,"Hola Luciano, como estas? Muy util tu recomendacion sobre el apart de north beach en miami, y si bien no volverias queria hacerte algunas preguntas... que onda el estacionamiento, tiene un cargo extra? porque por lo que estuve viendo, mucho te cobran entre 25 y 40 dolares por dia... algun cargo extra que tenga que tener en cuenta para este lugar? Desde ya muchas gracias por compartir tu experiencia"
7571,New Point Miami Beach Apartments,Gustavo L,"Buenos Aires, Argentina",Oct 2015,,,Hola. Esta es una pregunta para el personal de New Point. Yo tengo una reserva desde el 5 al 8 de noviembre. La aerolínea me ha cambiado el horario del vuelo de las 9:00 hs a las 21:00 hs. Por favor se podría realizar late check out dadas las circunstancias? Ya que seria un inconveniente muy grande tener que dejar el hotel a las 11:00 hs con todo el equipaje a cuestas. Gracias
7572,New Point Miami Beach Apartments,Mariana M,gonnet,Oct 2015,18,29,Hola. Voy a viajar en enero y quisiera saber si la piscina está climatizada. Gracias
7573,New Point Miami Beach Apartments,PatsyFa,"Buenos Aires, Argentina",Oct 2015,165,28,Hola!! alguien sabe si recepcionan envios de compras por internet y si tiene costo adicional? muchas gracias
7574,New Point Miami Beach Apartments,almaleenda,"Tigre, Argentina",Sep 2015,224,73,"Hola!!! Quisiera saber cual es la diferencia entre Studio y la suite, 1 bedroom. En las fotos no se distingue muy bien. Somos 4 adultos. Los sofás de las fotos del living de la suite, serían las camas restantes? Gracias"
7575,New Point Miami Beach Apartments,980ste,"Rafaela, Argentina",Sep 2015,101,42,"Esta es una pregunta para la gente de new point. Estuve viendo las habitaciones por fotos y leyendo los comentarios, ya que tengo una reserva en new point del 24 al 29 de este mes (septiembre). Somos 4 personas, vamos con mi marido y mi hijo y además viene con nosotros mi sobrina de 15 años, a la cual no podíamos (por seguridad) contratarle otra habitación. Mi consulta es, existen habitaciones mas grandes o mas cómodas que clásicas que se ven en la foto? muchas gracias, saludos!!"
7576,New Point Miami Beach Apartments,GabyPatagonia,"Comodoro Rivadavia, Argentina",Aug 2015,36,4,"Quiero reservar la suite 1 bedroom , esa es la que tiene cocina completa ? Mi intención es ir y cocinar allá. GRACIAS"
7577,New Point Miami Beach Apartments,Alvaro,Ciudad de la Costa,Aug 2015,146,13,"Hola, voy a ir en noviembre 2015 a estar una semana. Quiero confirmar si el estacionamiento es gratis durante toda la estadía. Gracias."
7578,New Point Miami Beach Apartments,ClaudiaRivas,"Vina del Mar, Chile",Aug 2015,,,el recargo por resort que cobran es por pasajero o por habitacion
7579,New Point Miami Beach Apartments,Christian F,State of Santa Catarina,Aug 2015,,,"Gostaria de saber se o hotel está em reforma, até quando é se todos os apartamentos foram reformados."
7580,New Point Miami Beach Apartments,Lucas Z,"Santa Fe, Argentina",Aug 2015,88,32,"Hola que pena tu experiencia. Por recomendación estamos viendo para alojarnos ahi en Octubre. Quería consultarte sobre la playa, ya que nos dijeron que el fondo del agua es de rocas y si no te metes con zapatillas te lastimas los pies. Esto es realmente asi? Gracias."
7581,New Point Miami Beach Apartments,Irene S,"Bologna, Italy",Jul 2015,9,,"Ciao. Io e mio marito abbiamo prenotato per il prossimo mese di agosto e siamo un po' spaventati leggendo alcune recensioni non buone circa la mancanza di pulizia, la lentezza degli ascensori, oppure la lontananza da supermercati per fare la spesa. Spero siano esagerate"
7582,New Point Miami Beach Apartments,matias_Bing,"Mar del Plata, Argentina",May 2015,448,21,la piscina es climatizada? y esta bierta x la noche?
7583,New Point Miami Beach Apartments,Ariel C,,Apr 2015,1191,895,"HOla, por las fotos que he visto, lo que denominan ""zona cocina"" cuenta con heladera y microondas pero no veo cocina para cocinar. El apartamento cuenta con hornallas para preparar alimentos o solamente para calentarlos en un microondas?. Su respuesta me sería de gran utilidad. Gracias"
7584,New Point Miami Beach Apartments,cecilia p,"Buenos Aires, Argentina",Jan 2015,20,3,"Hola Fernanda, sabes si reciben paquetes, envios de compras por internet? Gracias"
7585,New Point Miami Beach Apartments,Marianavpp,"Belém, Para, Brazil",Oct 2014,8,,Accept and store packages from amazon? has any fee?
7586,New Point Miami Beach Apartments,maria p,buenos aires,Sep 2014,,,"HOla!!! puedo saber a traves de quien contrataste? me interesó mucho tu detalle de la estadia, y quisera dar con el gerente al cual ponderas, para ver la posibilidad de tener un depto un poco mas grande o con cocina completa. gracias por tu aporte!! maria"
7587,Ithaca of South Beach Hotel,Michael B,"Glasgow, United Kingdom",Sep 2018,25,53,Do you still get beach towels and chairs ??
7588,Ithaca of South Beach Hotel,Leah R,,Aug 2018,26,57,How quiet are the surroundings?
