id,hotel_name,user,city,date,contrib,help_votes,question
1428,"InterContinental Presidente Cancun Resort, an IHG Hotel",Linda O,,Apr 2022,1,2,Are the ocean front rooms worth it?
1429,"InterContinental Presidente Cancun Resort, an IHG Hotel",Shaun G,,Mar 2022,,,What are the Queen classic terrace rooms like? what do they face are they noisey thanks
1430,"InterContinental Presidente Cancun Resort, an IHG Hotel",Mark S,,Jan 2022,,,I am looking at the 2 Queens Classic Terrace Room. It says it is on the first floor. Is this a noisy room? near the bar/music?
1431,"InterContinental Presidente Cancun Resort, an IHG Hotel",AGreenRose,"Leduc, Canada",Nov 2021,5,,I can’t find where to book a spa treatment for my vacation over Christmas. Help!
1432,"InterContinental Presidente Cancun Resort, an IHG Hotel",thomaslS7009WS,"Edinburg, Texas",Oct 2021,230,125,How good is the spa and its price list
1433,"InterContinental Presidente Cancun Resort, an IHG Hotel",devineyjane,"Norman, Oklahoma",Sep 2021,5,1,Do they have a photographer on site to take a few family pictures?
1434,"InterContinental Presidente Cancun Resort, an IHG Hotel",Inspire790429,,Sep 2021,1,1,Are you still offering covid-19 testing
1435,"InterContinental Presidente Cancun Resort, an IHG Hotel",Charon W,"Chattanooga, Tennessee",Aug 2021,132,228,"Can I exchange USD at the hotel, or is it better to do it at the airport? Also, does the RT/bus take exact change only? And do stores like subway and gas stations take US credit cards or US cash? What about local restaurants in the area?"
1436,"InterContinental Presidente Cancun Resort, an IHG Hotel",Tamara R,,Jul 2021,,,Is this an all inclusive?
1437,"InterContinental Presidente Cancun Resort, an IHG Hotel",Andrea C,,May 2021,1,3,Cuantos restaurantes tiene el hotel y si estan abiertos o abriran para septiembre?
1438,"InterContinental Presidente Cancun Resort, an IHG Hotel",Safari708426,"Merida, Mexico",May 2021,,,Do you accept small pets?
1439,"InterContinental Presidente Cancun Resort, an IHG Hotel",educate7,"Ames, Iowa",May 2021,681,,Anyone else notice that this hotel does not respond to email nor to questions posted here?
1440,"InterContinental Presidente Cancun Resort, an IHG Hotel",Virginia H,,May 2021,,,Hello I'm writing to you because I'd like to know if you offer free covid-19 testing for our trip back to the USA.
1441,"InterContinental Presidente Cancun Resort, an IHG Hotel",educate7,"Ames, Iowa",May 2021,681,,How do you contact this hotel? I sent multiple emails regarding my upcoming stay. I have not had a response. Thank you
1442,"InterContinental Presidente Cancun Resort, an IHG Hotel",monsho,Mexico DF,Apr 2021,8,,How fast is the Wifi in the rooms? Is it possible to have zoom calls with that speed?
1443,"InterContinental Presidente Cancun Resort, an IHG Hotel",Iz D,"Houston, Texas",Mar 2021,1,2,How much is the average taxi fare from airport to hotel?
1444,"InterContinental Presidente Cancun Resort, an IHG Hotel",Hiep N,,Mar 2021,,,"Hi there Is there covid 19 test in this Intercontinental hotel.. Because when i come back US, they're require the covid test documents"
1445,"InterContinental Presidente Cancun Resort, an IHG Hotel",Eric N,,Feb 2021,,,"Hello, Looking to go in April 2021. We are trying to decide on a room. Based on availability and rates, we have narrowed our choices to: Classic Garden View Calssic Patio Classic Patio Garden View Low Tower Any recommendations on these rooms? Thanks!"
1446,"InterContinental Presidente Cancun Resort, an IHG Hotel",Allison,,Feb 2021,,,What is the average meal price and drink price at the hotel?
1447,"InterContinental Presidente Cancun Resort, an IHG Hotel",Allison,,Feb 2021,,,What is the best way to contact the hotel about my upcoming stay?
1448,"InterContinental Presidente Cancun Resort, an IHG Hotel",Jennifer J,Virginia Beach,Nov 2020,9,8,Is the Club Lounge still closed?
1449,"InterContinental Presidente Cancun Resort, an IHG Hotel",Jennifer J,Virginia Beach,Oct 2020,9,8,Is the Club Lounge still closed?
1450,"InterContinental Presidente Cancun Resort, an IHG Hotel",cuinthemoon,"York, Pennsylvania",Oct 2020,739,234,Are the mini fridges still stocked or are they empty so you can use them for personal items?
1451,"InterContinental Presidente Cancun Resort, an IHG Hotel",coldcalgarian,"Calgary, Canada",Aug 2020,221,60,Does this resort offer day passes and how much are they?
1452,"InterContinental Presidente Cancun Resort, an IHG Hotel",saintba,"San Diego, California",Jun 2020,7319,1521,I just wanted to confirm that there are connecting rooms? I read posts online that they had Oceanview connecting rooms for families with younger kids. But when I called to book it the agent said there were no connecting rooms which must be a mistake. Can you confirm that you have connecting rooms with an ocean view that have one room with King size bed and one room with 2 Queen Beds? The room must have a connecting door to it.
1453,"InterContinental Presidente Cancun Resort, an IHG Hotel",Doych,"London, United Kingdom",Mar 2020,10,24,How much is the cost to rent a bali bed?
1454,"InterContinental Presidente Cancun Resort, an IHG Hotel",Jonny,,Jan 2020,,,How much is an upgrade to a club room?
1455,"InterContinental Presidente Cancun Resort, an IHG Hotel",CLyn6,Indiana,Jan 2020,97,20,How early is the breakfast buffet open on a weekday? Thank you!
1456,"InterContinental Presidente Cancun Resort, an IHG Hotel",LGA,"Willard, Ohio",Jan 2020,,,Is this all inclusive?
1457,"InterContinental Presidente Cancun Resort, an IHG Hotel",Maria C,"Ocala, Florida",Jan 2020,1,,"How much is an all inclusive, all day pass to this hotel?"
1458,"InterContinental Presidente Cancun Resort, an IHG Hotel",Maria C,"Ocala, Florida",Jan 2020,1,,"Hola, Cuanto cuesta el paste por todo el dia, todo incluido? Gracias!"
1459,"InterContinental Presidente Cancun Resort, an IHG Hotel",Jonny,,Jan 2020,,,Which rooms have balcony or terrace?
1460,"InterContinental Presidente Cancun Resort, an IHG Hotel",Anachris M,,Dec 2019,,,Is this resort an all inclusive resort??
1461,"InterContinental Presidente Cancun Resort, an IHG Hotel",ShivoniAlex,"Queens, New York",Oct 2019,264,86,"Hi, Does the hotel have night time entertainment, shows, beach parties etc? If not, can anyone suggest things to do after dinner in the area, Thanks"
1462,"InterContinental Presidente Cancun Resort, an IHG Hotel",Echo0Beach,South East,Jul 2019,3,,I plan on booking a double deluxe room. Will there be a fridge that you can keep your own drinks in or is it a minibar for hotel drinks only. I can't actually see either mentioned in the hotel descriptions I have viewed. Thanks in advance.
1463,"InterContinental Presidente Cancun Resort, an IHG Hotel",mcniers,"Lake Worth, Florida",Jun 2019,2,1,How many people get sick from food at this hotel? Is water safe to use?
1464,"InterContinental Presidente Cancun Resort, an IHG Hotel",Barbara T,,Apr 2019,,,"I'm expecting to meet a friend who is staying at a nearby resort. If I book a room for two adults at this hotel, is it okay if the person stays over in my room for a portion of my stay? Or are they not allowed to enter the hotel property? I know for other resorts ALL individuals must be registered in order to enter but I wasn't sure if it was the case for this hotel."
1465,"InterContinental Presidente Cancun Resort, an IHG Hotel",Fltchick,"Mount Pleasant, South Carolina",Apr 2019,186,97,Has anyone walked to the oxxo convenience store down to the left of the hotel for cheaper food and beverage? Is it safe and worth the walk?
1466,"InterContinental Presidente Cancun Resort, an IHG Hotel",Lilith E,,Mar 2019,2,1,How good/fast is the WiFi? I’ll have to work upon arrival and is very important for me to get a decent WiFi speed.
1467,"InterContinental Presidente Cancun Resort, an IHG Hotel",Ronnie H,"Luton, United Kingdom",Mar 2019,2,2,I have booked a Superior lagoon view. How much extra is the Superior ocean front view and do you have the chance to upgrade once you're at the hotel?
1468,"InterContinental Presidente Cancun Resort, an IHG Hotel",1600Penn,"Monroeville, Pennsylvania",Feb 2019,157,96,Do the guest rooms have a safe deposit boxes?
1469,"InterContinental Presidente Cancun Resort, an IHG Hotel",Shahar B,"Jerusalem, Israel",Feb 2019,4,1,Does this hotel have a kids club or babysitting?
1470,"InterContinental Presidente Cancun Resort, an IHG Hotel",Shahar B,"Jerusalem, Israel",Feb 2019,4,1,is the swimming pool heated during the month of feb or the water is cold?
1471,"InterContinental Presidente Cancun Resort, an IHG Hotel",Susan P,,Jan 2019,2,1,Does anyone have any menus or pictures of them also the room service menu?
1472,"InterContinental Presidente Cancun Resort, an IHG Hotel",Naila187,UK,Jan 2019,65,19,Hi Are there restaurants nearby the hotel where me and family can go out for evenings meals Thanks
1473,"InterContinental Presidente Cancun Resort, an IHG Hotel",Whitney G,United States,Dec 2018,16,5,Celebrating my husbands 35th birthday - any recommendations for a great restaurant on or off property (that wouldn’t be too hard to get to)? Thanks!
1474,"InterContinental Presidente Cancun Resort, an IHG Hotel",ShivoniAlex,"Queens, New York",Oct 2018,264,86,Does the hotel offer access to excursions / day trips? Has anyone booked thru the hotel to see ruins?
1475,"InterContinental Presidente Cancun Resort, an IHG Hotel",1600Penn,"Monroeville, Pennsylvania",Oct 2018,157,96,Is there any dress codes we should know about for dinning in any of the restaurants?
1476,Hotel Casa Maya,coliwog,"Charlottetown, Canada",Mar 2022,10,28,Any good spots to eat in walking distance? Or to buy some beer?
1477,Hotel Casa Maya,Glenda B,"Minneapolis, Minnesota",Feb 2022,1,3,Where can I but beach towels and a Sun hat
1478,Hotel Casa Maya,Glenda B,"Minneapolis, Minnesota",Feb 2022,1,3,Where can I buy beach towels and a Sun hat
1479,Hotel Casa Maya,LUCAS GS,,Nov 2021,,,"Hola! Quería consultar cuáles son las habitaciones con placa de cocina o con cocina totalmente equipada para preparar comida porque en los diferentes portales me ofrecen habitaciones standard, suite junior o embajador pero las fotos son las mismas y necesito hacer una reserva pero de una habitación con cocina equipada para elaborar la comida ya que mi hija no puede comer alimentos preparados afuera debido a una enfermedad que padece. Muchas gracias"
1480,Hotel Casa Maya,firefly1310,"Prague, Czech Republic",Oct 2021,2,,What is the price for breakfast buffet?
1481,Hotel Casa Maya,David M,"Laguna Beach, California",Aug 2021,39,27,Is the snorkeling in front of hotel any good? or how far do you need to go to see fish etc......? also any recommendations for a day snorkeling trip? thanks David
1482,Hotel Casa Maya,Leslie E,"San Diego, California",May 2021,32,15,"How is the restraunt between the pool and beach, does it just serve snacks or full menu? Does the wait staff serve food and drinks at the beach and pool?"
1483,Hotel Casa Maya,Amy Adventures,,Jan 2021,,,Can you charge food/drinks to your room or do you need to carry money around the resort?
1484,Hotel Casa Maya,Anna A,,Jan 2021,,,We was today in this hotel and wanted to see our future room. But manager said that impossible. How we can see our room ??
1485,Hotel Casa Maya,Jack P,,Jan 2020,1,,Did they ever fix the hot tub been there twice and the water is barely Luke warm
1486,Hotel Casa Maya,Susan M,"Niagara-on-the-Lake, Canada",Dec 2019,94,53,What is the easiest/inexpensive way to get here from the airport? Is there a bus or shuttle?
1487,Hotel Casa Maya,NJones448,"Saskatoon, Canada",Oct 2019,4,,Is there an email for this hotel? We would like to be able to contact the hotel regarding our upcoming reservations.
1488,Hotel Casa Maya,Mike H,"Hua Hin, Thailand",Sep 2019,5,4,"Is there full accessible rooms with flat no bump roll in showers for wheelchair users? Thanks,"
1489,Hotel Casa Maya,may031943,"Orlando, Florida",Jun 2019,16,3,Does this hotel still exists - no one answers the phone and the recording refers me (in Spanish) to computer address.
1490,Hotel Casa Maya,KTV2010,"Cannington, Canada",Feb 2019,1,,"We are headed to Casa Maya in 2 weeks. Should we bring extra towels for pool and beach, or are there lots available? Are there sand/pool toys for the kids, or should we bring them too? Thanks for any advice!!"
1491,Hotel Casa Maya,Kiwilover5000,,Sep 2018,6,,"Do they have guest laundry room? (A coin operated washing machine and dryer) How many of each do they have? Also, does the two beds room has microwave and refrigerator?"
1492,Hotel Casa Maya,TJT123,"Cannock, United Kingdom",Jul 2018,124,35,"How good is the WiFi? Is it consistently strong by the pool, etc and rooms or just good in reception area?"
1493,Hotel Casa Maya,Mallary D,California,Jul 2018,3,1,"Hi, my husband and I are staying here through our timeshare in June 2019 and we are bringing another couple who have never been to Cancun. We have been several times and one of the main things we live for is a pool bar. I noticed that some reviews have shared that you are remodeling and I was wondering if part of that will be adding a swim up pool bar? It is where we make some of our favorite memories when traveling to different areas of Mexico."
1494,Hotel Casa Maya,610tourist,"Michigan Center, Michigan",Jul 2018,,,"Hello, I would like to ask about the ""double studio room"" advertised. There is no specific picture for the room. What does it include? How many beds? Kitchenette? Ocean view? How can I ensure I get a remodeled room for 2 adults and 2 kids with ocean view? Please help. We want to book for late July tomorrow."
1495,Hotel Casa Maya,Haley W,,Jun 2018,,,"It appears that the hotel rooms are going through a re-model. We are considering this resort for a large group December 2018 vacation. Will all rooms be re-modeled and, if so, by when? We are most interested in the 2-bedroom suites - have these rooms been remodeled or when will they be re-modeled? Thank you!"
